geneID,Uniprot,evalue,Product,V10,V11,V12,V13,V14,GOSlim,,,,,,,,,,,,,,,,,,
CGI_10025943,B5FZ19,2.00E-173,Eukaryotic translation initiation factor 3 subunit I (eIF3i) (Eukaryotic translation initiation factor 3 subunit 2) (eIF-3-beta) (eIF3 p36),translational initiation [GO:0006413],eukaryotic translation initiation factor 3 complex [GO:0005852],translation initiation factor activity [GO:0003743],eukaryotic translation initiation factor 3 complex [GO:0005852]; translation initiation factor activity [GO:0003743]; translational initiation [GO:0006413],GO:0003743; GO:0005852; GO:0006413,protein metabolism,,,,,,,,,,,,,,,,,,
CGI_10026155,O75096,0,Low-density lipoprotein receptor-related protein 4 (LRP-4) (Multiple epidermal growth factor-like domains 7),BMP signaling pathway [GO:0030509]; dendrite morphogenesis [GO:0048813]; embryonic digit morphogenesis [GO:0042733]; endocytosis [GO:0006897]; hair follicle development [GO:0001942]; kidney development [GO:0001822]; limb development [GO:0060173]; negative regulation of axonogenesis [GO:0050771]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; negative regulation of ossification [GO:0030279]; odontogenesis of dentin-containing tooth [GO:0042475]; positive regulation of peptidyl-tyrosine phosphorylation [GO:0050731]; positive regulation of presynaptic membrane organization [GO:1901631]; positive regulation of skeletal muscle acetylcholine-gated channel clustering [GO:1904395]; postsynaptic membrane assembly [GO:0097104]; presynaptic membrane assembly [GO:0097105]; protein heterotetramerization [GO:0051290]; proximal/distal pattern formation [GO:0009954]; skeletal muscle acetylcholine-gated channel clustering [GO:0071340]; synapse organization [GO:0050808]; synaptic growth at neuromuscular junction [GO:0051124]; Wnt signaling pathway involved in dorsal/ventral axis specification [GO:0044332],cell surface [GO:0009986]; dendrite [GO:0030425]; flotillin complex [GO:0016600]; integral component of membrane [GO:0016021]; neuromuscular junction [GO:0031594]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]; receptor complex [GO:0043235]; synaptic membrane [GO:0097060],apolipoprotein binding [GO:0034185]; calcium ion binding [GO:0005509]; protein homodimerization activity [GO:0042803]; receptor tyrosine kinase binding [GO:0030971]; scaffold protein binding [GO:0097110]; Wnt-activated receptor activity [GO:0042813]; Wnt-protein binding [GO:0017147],cell surface [GO:0009986]; dendrite [GO:0030425]; flotillin complex [GO:0016600]; integral component of membrane [GO:0016021]; neuromuscular junction [GO:0031594]; neuronal cell body [GO:0043025]; plasma membrane [GO:0005886]; postsynaptic density [GO:0014069]; receptor complex [GO:0043235]; synaptic membrane [GO:0097060]; apolipoprotein binding [GO:0034185]; calcium ion binding [GO:0005509]; protein homodimerization activity [GO:0042803]; receptor tyrosine kinase binding [GO:0030971]; scaffold protein binding [GO:0097110]; Wnt-activated receptor activity [GO:0042813]; Wnt-protein binding [GO:0017147]; BMP signaling pathway [GO:0030509]; dendrite morphogenesis [GO:0048813]; embryonic digit morphogenesis [GO:0042733]; endocytosis [GO:0006897]; hair follicle development [GO:0001942]; kidney development [GO:0001822]; limb development [GO:0060173]; negative regulation of axonogenesis [GO:0050771]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; negative regulation of ossification [GO:0030279]; odontogenesis of dentin-containing tooth [GO:0042475]; positive regulation of peptidyl-tyrosine phosphorylation [GO:0050731]; positive regulation of presynaptic membrane organization [GO:1901631]; positive regulation of skeletal muscle acetylcholine-gated channel clustering [GO:1904395]; postsynaptic membrane assembly [GO:0097104]; presynaptic membrane assembly [GO:0097105]; protein heterotetramerization [GO:0051290]; proximal/distal pattern formation [GO:0009954]; skeletal muscle acetylcholine-gated channel clustering [GO:0071340]; synapse organization [GO:0050808]; synaptic growth at neuromuscular junction [GO:0051124]; Wnt signaling pathway involved in dorsal/ventral axis specification [GO:0044332],GO:0001822; GO:0001942; GO:0005509; GO:0005886; GO:0006897; GO:0009954; GO:0009986; GO:0014069; GO:0016021; GO:0016600; GO:0017147; GO:0030279; GO:0030425; GO:0030509; GO:0030971; GO:0031594; GO:0034185; GO:0042475; GO:0042733; GO:0042803; GO:0042813; GO:0043025; GO:0043235; GO:0044332; GO:0048813; GO:0050731; GO:0050771; GO:0050808; GO:0051124; GO:0051290; GO:0060173; GO:0071340; GO:0090090; GO:0097060; GO:0097104; GO:0097105; GO:0097110; GO:1901631; GO:1904395,protein metabolism,,,,,,,,,,,,,,,,,,
CGI_10026294,Q6YHK3,5.00E-92,CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109),C-terminal protein lipidation [GO:0006501]; hair follicle development [GO:0001942]; negative regulation of keratinocyte proliferation [GO:0010839]; negative regulation of protein phosphorylation [GO:0001933]; negative regulation of transforming growth factor beta receptor signaling pathway [GO:0030512]; negative regulation of wound healing [GO:0061045]; osteoclast fusion [GO:0072675]; platelet degranulation [GO:0002576]; regulation of keratinocyte differentiation [GO:0045616],anchored component of membrane [GO:0031225]; cell surface [GO:0009986]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; plasma membrane [GO:0005886]; platelet alpha granule membrane [GO:0031092],serine-type endopeptidase inhibitor activity [GO:0004867]; transforming growth factor beta binding [GO:0050431],anchored component of membrane [GO:0031225]; cell surface [GO:0009986]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; plasma membrane [GO:0005886]; platelet alpha granule membrane [GO:0031092]; serine-type endopeptidase inhibitor activity [GO:0004867]; transforming growth factor beta binding [GO:0050431]; C-terminal protein lipidation [GO:0006501]; hair follicle development [GO:0001942]; negative regulation of keratinocyte proliferation [GO:0010839]; negative regulation of protein phosphorylation [GO:0001933]; negative regulation of transforming growth factor beta receptor signaling pathway [GO:0030512]; negative regulation of wound healing [GO:0061045]; osteoclast fusion [GO:0072675]; platelet degranulation [GO:0002576]; regulation of keratinocyte differentiation [GO:0045616],GO:0001933; GO:0001942; GO:0002576; GO:0004867; GO:0005576; GO:0005615; GO:0005886; GO:0006501; GO:0009986; GO:0010839; GO:0030512; GO:0031092; GO:0031225; GO:0045616; GO:0050431; GO:0061045; GO:0072675,protein metabolism,,,,,,,,,,,,,,,,,,
CGI_10026569,A2AWP0,7.00E-19,Baculoviral IAP repeat-containing protein 7 (EC 2.3.2.27) (Livin) (RING-type E3 ubiquitin transferase BIRC7) [Cleaved into: Baculoviral IAP repeat-containing protein 7 30 kDa subunit (Truncated livin) (p30-Livin) (tLivin)],inhibition of cysteine-type endopeptidase activity involved in apoptotic process [GO:1990001]; negative regulation of apoptotic process [GO:0043066]; protein ubiquitination [GO:0016567]; regulation of cell proliferation [GO:0042127]; regulation of natural killer cell apoptotic process [GO:0070247]; regulation of signal transduction [GO:0009966],cytoplasm [GO:0005737]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; microtubule organizing center [GO:0005815]; nucleus [GO:0005634],cysteine-type endopeptidase inhibitor activity involved in apoptotic process [GO:0043027]; metal ion binding [GO:0046872]; ubiquitin-protein transferase activity [GO:0004842],cytoplasm [GO:0005737]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; microtubule organizing center [GO:0005815]; nucleus [GO:0005634]; cysteine-type endopeptidase inhibitor activity involved in apoptotic process [GO:0043027]; metal ion binding [GO:0046872]; ubiquitin-protein transferase activity [GO:0004842]; inhibition of cysteine-type endopeptidase activity involved in apoptotic process [GO:1990001]; negative regulation of apoptotic process [GO:0043066]; protein ubiquitination [GO:0016567]; regulation of cell proliferation [GO:0042127]; regulation of natural killer cell apoptotic process [GO:0070247]; regulation of signal transduction [GO:0009966],GO:0004842; GO:0005634; GO:0005737; GO:0005794; GO:0005815; GO:0005829; GO:0009966; GO:0016567; GO:0042127; GO:0043027; GO:0043066; GO:0046872; GO:0070247; GO:1990001,protein metabolism,,,,,,,,,,,,,,,,,,
CGI_10026576,Q92621,0,Nuclear pore complex protein Nup205 (205 kDa nucleoporin) (Nucleoporin Nup205),intracellular transport of virus [GO:0075733]; mitotic nuclear envelope disassembly [GO:0007077]; mRNA export from nucleus [GO:0006406]; nuclear pore complex assembly [GO:0051292]; nucleocytoplasmic transport [GO:0006913]; protein sumoylation [GO:0016925]; regulation of cellular response to heat [GO:1900034]; regulation of gene silencing by miRNA [GO:0060964]; regulation of glucose transport [GO:0010827]; tRNA export from nucleus [GO:0006409]; viral process [GO:0016032]; viral transcription [GO:0019083],membrane [GO:0016020]; nuclear envelope [GO:0005635]; nuclear membrane [GO:0031965]; nuclear periphery [GO:0034399]; nuclear pore [GO:0005643]; nuclear pore inner ring [GO:0044611],structural constituent of nuclear pore [GO:0017056],membrane [GO:0016020]; nuclear envelope [GO:0005635]; nuclear membrane [GO:0031965]; nuclear periphery [GO:0034399]; nuclear pore [GO:0005643]; nuclear pore inner ring [GO:0044611]; structural constituent of nuclear pore [GO:0017056]; intracellular transport of virus [GO:0075733]; mitotic nuclear envelope disassembly [GO:0007077]; mRNA export from nucleus [GO:0006406]; nuclear pore complex assembly [GO:0051292]; nucleocytoplasmic transport [GO:0006913]; protein sumoylation [GO:0016925]; regulation of cellular response to heat [GO:1900034]; regulation of gene silencing by miRNA [GO:0060964]; regulation of glucose transport [GO:0010827]; tRNA export from nucleus [GO:0006409]; viral process [GO:0016032]; viral transcription [GO:0019083],GO:0005635; GO:0005643; GO:0006406; GO:0006409; GO:0006913; GO:0007077; GO:0010827; GO:0016020; GO:0016032; GO:0016925; GO:0017056; GO:0019083; GO:0031965; GO:0034399; GO:0044611; GO:0051292; GO:0060964; GO:0075733; GO:1900034,protein metabolism,,,,,,,,,,,,,,,,,,
CGI_10027004,P97864,7.00E-29,Caspase-7 (CASP-7) (EC 3.4.22.60) (Apoptotic protease Mch-3) (Cysteine protease LICE2) [Cleaved into: Caspase-7 subunit p20; Caspase-7 subunit p11],aging [GO:0007568]; apoptotic process [GO:0006915]; cellular response to staurosporine [GO:0072734]; execution phase of apoptosis [GO:0097194]; heart development [GO:0007507]; neuron apoptotic process [GO:0051402]; protein processing [GO:0016485]; proteolysis [GO:0006508]; response to UV [GO:0009411],cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634],aspartic-type endopeptidase activity [GO:0004190]; cysteine-type endopeptidase activity [GO:0004197]; cysteine-type endopeptidase activity involved in apoptotic process [GO:0097153]; cysteine-type endopeptidase activity involved in execution phase of apoptosis [GO:0097200]; peptidase activity [GO:0008233],cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; aspartic-type endopeptidase activity [GO:0004190]; cysteine-type endopeptidase activity [GO:0004197]; cysteine-type endopeptidase activity involved in apoptotic process [GO:0097153]; cysteine-type endopeptidase activity involved in execution phase of apoptosis [GO:0097200]; peptidase activity [GO:0008233]; aging [GO:0007568]; apoptotic process [GO:0006915]; cellular response to staurosporine [GO:0072734]; execution phase of apoptosis [GO:0097194]; heart development [GO:0007507]; neuron apoptotic process [GO:0051402]; protein processing [GO:0016485]; proteolysis [GO:0006508]; response to UV [GO:0009411],GO:0004190; GO:0004197; GO:0005634; GO:0005737; GO:0005829; GO:0006508; GO:0006915; GO:0007507; GO:0007568; GO:0008233; GO:0009411; GO:0016485; GO:0051402; GO:0072734; GO:0097153; GO:0097194; GO:0097200,protein metabolism,,,,,,,,,,,,,,,,,,
CGI_10027133,Q20930,2.00E-15,ADAM family mig-17 (EC 3.4.24.-) (A disintegrin and metalloproteinase mig-17) (Abnormal cell migration protein 17),gonad morphogenesis [GO:0035262]; protein autoprocessing [GO:0016540]; regulation of cell migration [GO:0030334]; regulation of distal tip cell migration [GO:1903354]; zymogen activation [GO:0031638],basement membrane [GO:0005604]; extracellular space [GO:0005615],metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]; metallopeptidase activity [GO:0008237],basement membrane [GO:0005604]; extracellular space [GO:0005615]; metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]; metallopeptidase activity [GO:0008237]; gonad morphogenesis [GO:0035262]; protein autoprocessing [GO:0016540]; regulation of cell migration [GO:0030334]; regulation of distal tip cell migration [GO:1903354]; zymogen activation [GO:0031638],GO:0004222; GO:0005604; GO:0005615; GO:0008237; GO:0016540; GO:0030334; GO:0031638; GO:0035262; GO:0046872; GO:1903354,protein metabolism,,,,,,,,,,,,,,,,,,
CGI_10027235,Q9UJX5,1.00E-112,Anaphase-promoting complex subunit 4 (APC4) (Cyclosome subunit 4),anaphase-promoting complex-dependent catabolic process [GO:0031145]; cell division [GO:0051301]; negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle [GO:0051436]; positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition [GO:0051437]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein K11-linked ubiquitination [GO:0070979]; protein ubiquitination involved in ubiquitin-dependent protein catabolic process [GO:0042787]; regulation of mitotic metaphase/anaphase transition [GO:0030071]; regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle [GO:0051439],anaphase-promoting complex [GO:0005680]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],protein phosphatase binding [GO:0019903]; ubiquitin-protein transferase activity [GO:0004842],anaphase-promoting complex [GO:0005680]; cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein phosphatase binding [GO:0019903]; ubiquitin-protein transferase activity [GO:0004842]; anaphase-promoting complex-dependent catabolic process [GO:0031145]; cell division [GO:0051301]; negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle [GO:0051436]; positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition [GO:0051437]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein K11-linked ubiquitination [GO:0070979]; protein ubiquitination involved in ubiquitin-dependent protein catabolic process [GO:0042787]; regulation of mitotic metaphase/anaphase transition [GO:0030071]; regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle [GO:0051439],GO:0004842; GO:0005634; GO:0005654; GO:0005680; GO:0005829; GO:0019903; GO:0030071; GO:0031145; GO:0042787; GO:0043161; GO:0051301; GO:0051436; GO:0051437; GO:0051439; GO:0070979,protein metabolism,,,,,,,,,,,,,,,,,,
CGI_10027970,Q8N157,0,Jouberin (Abelson helper integration site 1 protein homolog) (AHI-1),cellular protein localization [GO:0034613]; central nervous system development [GO:0007417]; ciliary basal body docking [GO:0097711]; cilium assembly [GO:0060271]; cloaca development [GO:0035844]; heart looping [GO:0001947]; hindbrain development [GO:0030902]; Kupffer's vesicle development [GO:0070121]; left/right axis specification [GO:0070986]; morphogenesis of a polarized epithelium [GO:0001738]; negative regulation of apoptotic process [GO:0043066]; otic vesicle development [GO:0071599]; photoreceptor cell outer segment organization [GO:0035845]; positive regulation of polarized epithelial cell differentiation [GO:0030862]; positive regulation of receptor internalization [GO:0002092]; positive regulation of transcription from RNA polymerase II promoter [GO:0045944]; pronephric duct morphogenesis [GO:0039023]; pronephric nephron tubule morphogenesis [GO:0039008]; regulation of behavior [GO:0050795]; retina layer formation [GO:0010842]; specification of axis polarity [GO:0065001]; transmembrane receptor protein tyrosine kinase signaling pathway [GO:0007169]; vesicle-mediated transport [GO:0016192],adherens junction [GO:0005912]; cell-cell junction [GO:0005911]; centriole [GO:0005814]; centrosome [GO:0005813]; ciliary basal body [GO:0036064]; cilium [GO:0005929]; cytosol [GO:0005829]; MKS complex [GO:0036038]; non-motile cilium [GO:0097730],identical protein binding [GO:0042802],adherens junction [GO:0005912]; cell-cell junction [GO:0005911]; centriole [GO:0005814]; centrosome [GO:0005813]; ciliary basal body [GO:0036064]; cilium [GO:0005929]; cytosol [GO:0005829]; MKS complex [GO:0036038]; non-motile cilium [GO:0097730]; identical protein binding [GO:0042802]; cellular protein localization [GO:0034613]; central nervous system development [GO:0007417]; ciliary basal body docking [GO:0097711]; cilium assembly [GO:0060271]; cloaca development [GO:0035844]; heart looping [GO:0001947]; hindbrain development [GO:0030902]; Kupffer's vesicle development [GO:0070121]; left/right axis specification [GO:0070986]; morphogenesis of a polarized epithelium [GO:0001738]; negative regulation of apoptotic process [GO:0043066]; otic vesicle development [GO:0071599]; photoreceptor cell outer segment organization [GO:0035845]; positive regulation of polarized epithelial cell differentiation [GO:0030862]; positive regulation of receptor internalization [GO:0002092]; positive regulation of transcription from RNA polymerase II promoter [GO:0045944]; pronephric duct morphogenesis [GO:0039023]; pronephric nephron tubule morphogenesis [GO:0039008]; regulation of behavior [GO:0050795]; retina layer formation [GO:0010842]; specification of axis polarity [GO:0065001]; transmembrane receptor protein tyrosine kinase signaling pathway [GO:0007169]; vesicle-mediated transport [GO:0016192],GO:0001738; GO:0001947; GO:0002092; GO:0005813; GO:0005814; GO:0005829; GO:0005911; GO:0005912; GO:0005929; GO:0007169; GO:0007417; GO:0010842; GO:0016192; GO:0030862; GO:0030902; GO:0034613; GO:0035844; GO:0035845; GO:0036038; GO:0036064; GO:0039008; GO:0039023; GO:0042802; GO:0043066; GO:0045944; GO:0050795; GO:0060271; GO:0065001; GO:0070121; GO:0070986; GO:0071599; GO:0097711; GO:0097730,protein metabolism,,,,,,,,,,,,,,,,,,
CGI_10000789,Q15369,5.00E-37,Elongin-C (EloC) (Elongin 15 kDa subunit) (RNA polymerase II transcription factor SIII subunit C) (SIII p15) (Transcription elongation factor B polypeptide 1),positive regulation of transcription elongation from RNA polymerase II promoter [GO:0032968]; post-translational protein modification [GO:0043687]; protein ubiquitination [GO:0016567]; protein ubiquitination involved in ubiquitin-dependent protein catabolic process [GO:0042787]; regulation of transcription from RNA polymerase II promoter [GO:0006357]; regulation of transcription from RNA polymerase II promoter in response to hypoxia [GO:0061418]; transcription elongation from RNA polymerase II promoter [GO:0006368]; transcription from RNA polymerase II promoter [GO:0006366]; viral process [GO:0016032],cytosol [GO:0005829]; elongin complex [GO:0070449]; nucleoplasm [GO:0005654],,cytosol [GO:0005829]; elongin complex [GO:0070449]; nucleoplasm [GO:0005654]; positive regulation of transcription elongation from RNA polymerase II promoter [GO:0032968]; post-translational protein modification [GO:0043687]; protein ubiquitination [GO:0016567]; protein ubiquitination involved in ubiquitin-dependent protein catabolic process [GO:0042787]; regulation of transcription from RNA polymerase II promoter [GO:0006357]; regulation of transcription from RNA polymerase II promoter in response to hypoxia [GO:0061418]; transcription elongation from RNA polymerase II promoter [GO:0006368]; transcription from RNA polymerase II promoter [GO:0006366]; viral process [GO:0016032],GO:0005654; GO:0005829; GO:0006357; GO:0006366; GO:0006368; GO:0016032; GO:0016567; GO:0032968; GO:0042787; GO:0043687; GO:0061418; GO:0070449,RNA metabolism,,,,,,,,,,,,,,,,,,
CGI_10003201,Q9DBR7,6.00E-20,Protein phosphatase 1 regulatory subunit 12A (Myosin phosphatase-targeting subunit 1) (Myosin phosphatase target subunit 1),cellular response to drug [GO:0035690]; centrosome cycle [GO:0007098]; mitotic cell cycle [GO:0000278]; negative regulation of catalytic activity [GO:0043086]; positive regulation of myosin-light-chain-phosphatase activity [GO:0035508]; positive regulation of transcription from RNA polymerase II promoter [GO:0045944]; protein dephosphorylation [GO:0006470]; regulation of cell adhesion [GO:0030155]; regulation of myosin-light-chain-phosphatase activity [GO:0035507]; regulation of nucleocytoplasmic transport [GO:0046822],A band [GO:0031672]; actin cytoskeleton [GO:0015629]; centrosome [GO:0005813]; contractile fiber [GO:0043292]; cytosol [GO:0005829]; focal adhesion [GO:0005925]; kinetochore [GO:0000776]; PTW/PP1 phosphatase complex [GO:0072357]; Z disc [GO:0030018],14-3-3 protein binding [GO:0071889]; enzyme inhibitor activity [GO:0004857]; phosphatase regulator activity [GO:0019208]; protein kinase binding [GO:0019901],A band [GO:0031672]; actin cytoskeleton [GO:0015629]; centrosome [GO:0005813]; contractile fiber [GO:0043292]; cytosol [GO:0005829]; focal adhesion [GO:0005925]; kinetochore [GO:0000776]; PTW/PP1 phosphatase complex [GO:0072357]; Z disc [GO:0030018]; 14-3-3 protein binding [GO:0071889]; enzyme inhibitor activity [GO:0004857]; phosphatase regulator activity [GO:0019208]; protein kinase binding [GO:0019901]; cellular response to drug [GO:0035690]; centrosome cycle [GO:0007098]; mitotic cell cycle [GO:0000278]; negative regulation of catalytic activity [GO:0043086]; positive regulation of myosin-light-chain-phosphatase activity [GO:0035508]; positive regulation of transcription from RNA polymerase II promoter [GO:0045944]; protein dephosphorylation [GO:0006470]; regulation of cell adhesion [GO:0030155]; regulation of myosin-light-chain-phosphatase activity [GO:0035507]; regulation of nucleocytoplasmic transport [GO:0046822],GO:0000278; GO:0000776; GO:0004857; GO:0005813; GO:0005829; GO:0005925; GO:0006470; GO:0007098; GO:0015629; GO:0019208; GO:0019901; GO:0030018; GO:0030155; GO:0031672; GO:0035507; GO:0035508; GO:0035690; GO:0043086; GO:0043292; GO:0045944; GO:0046822; GO:0071889; GO:0072357,RNA metabolism,,,,,,,,,,,,,,,,,,
CGI_10005253,Q7TPD0,0,Integrator complex subunit 3 (Int3) (SOSS complex subunit A) (Sensor of single-strand DNA complex subunit A) (SOSS-A) (Sensor of ssDNA subunit A),cellular response to DNA damage stimulus [GO:0006974]; DNA repair [GO:0006281]; mitotic cell cycle checkpoint [GO:0007093]; response to ionizing radiation [GO:0010212]; snRNA processing [GO:0016180],cytoplasm [GO:0005737]; integrator complex [GO:0032039]; nucleolus [GO:0005730]; nucleus [GO:0005634]; SOSS complex [GO:0070876],,cytoplasm [GO:0005737]; integrator complex [GO:0032039]; nucleolus [GO:0005730]; nucleus [GO:0005634]; SOSS complex [GO:0070876]; cellular response to DNA damage stimulus [GO:0006974]; DNA repair [GO:0006281]; mitotic cell cycle checkpoint [GO:0007093]; response to ionizing radiation [GO:0010212]; snRNA processing [GO:0016180],GO:0005634; GO:0005730; GO:0005737; GO:0006281; GO:0006974; GO:0007093; GO:0010212; GO:0016180; GO:0032039; GO:0070876,RNA metabolism,,,,,,,,,,,,,,,,,,
CGI_10005980,Q74GW7,3.00E-37,tRNA 2-thiocytidine biosynthesis protein TtcA,tRNA processing [GO:0008033],cytoplasm [GO:0005737],ATP binding [GO:0005524],cytoplasm [GO:0005737]; ATP binding [GO:0005524]; tRNA processing [GO:0008033],GO:0005524; GO:0005737; GO:0008033,RNA metabolism,,,,,,,,,,,,,,,,,,
CGI_10006425,A6QR44,1.00E-85,Microprocessor complex subunit DGCR8 (DiGeorge syndrome critical region 8 homolog),primary miRNA processing [GO:0031053]; regulation of stem cell proliferation [GO:0072091],cytoplasm [GO:0005737]; microprocessor complex [GO:0070877]; nucleolus [GO:0005730],double-stranded RNA binding [GO:0003725]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; primary miRNA binding [GO:0070878]; protein homodimerization activity [GO:0042803]; ribonuclease III activity [GO:0004525],cytoplasm [GO:0005737]; microprocessor complex [GO:0070877]; nucleolus [GO:0005730]; double-stranded RNA binding [GO:0003725]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; primary miRNA binding [GO:0070878]; protein homodimerization activity [GO:0042803]; ribonuclease III activity [GO:0004525]; primary miRNA processing [GO:0031053]; regulation of stem cell proliferation [GO:0072091],GO:0003725; GO:0004525; GO:0005730; GO:0005737; GO:0020037; GO:0031053; GO:0042803; GO:0046872; GO:0070877; GO:0070878; GO:0072091,RNA metabolism,,,,,,,,,,,,,,,,,,
CGI_10008716,Q5RBL1,0,Glycine--tRNA ligase (EC 3.6.1.17) (EC 6.1.1.14) (Diadenosine tetraphosphate synthetase) (AP-4-A synthetase) (Glycyl-tRNA synthetase) (GlyRS),diadenosine tetraphosphate biosynthetic process [GO:0015966]; glycyl-tRNA aminoacylation [GO:0006426],axon [GO:0030424]; cytoplasm [GO:0005737]; extracellular exosome [GO:0070062],ATP binding [GO:0005524]; bis(5'-nucleosyl)-tetraphosphatase (asymmetrical) activity [GO:0004081]; glycine-tRNA ligase activity [GO:0004820]; protein dimerization activity [GO:0046983],axon [GO:0030424]; cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; ATP binding [GO:0005524]; bis(5'-nucleosyl)-tetraphosphatase (asymmetrical) activity [GO:0004081]; glycine-tRNA ligase activity [GO:0004820]; protein dimerization activity [GO:0046983]; diadenosine tetraphosphate biosynthetic process [GO:0015966]; glycyl-tRNA aminoacylation [GO:0006426],GO:0004081; GO:0004820; GO:0005524; GO:0005737; GO:0006426; GO:0015966; GO:0030424; GO:0046983; GO:0070062,RNA metabolism,,,,,,,,,,,,,,,,,,
CGI_10014460,O35134,0,DNA-directed RNA polymerase I subunit RPA1 (RNA polymerase I subunit A1) (EC 2.7.7.6) (DNA-directed RNA polymerase I largest subunit) (DNA-directed RNA polymerase I subunit A) (RNA polymerase I 194 kDa subunit) (RPA194),chromatin silencing at rDNA [GO:0000183]; negative regulation of protein localization to nucleolus [GO:1904750]; transcription initiation from RNA polymerase I promoter [GO:0006361],DNA-directed RNA polymerase I complex [GO:0005736]; nucleoplasm [GO:0005654]; nucleus [GO:0005634],chromatin binding [GO:0003682]; DNA binding [GO:0003677]; RNA polymerase I activity [GO:0001054]; zinc ion binding [GO:0008270],DNA-directed RNA polymerase I complex [GO:0005736]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; chromatin binding [GO:0003682]; DNA binding [GO:0003677]; RNA polymerase I activity [GO:0001054]; zinc ion binding [GO:0008270]; chromatin silencing at rDNA [GO:0000183]; negative regulation of protein localization to nucleolus [GO:1904750]; transcription initiation from RNA polymerase I promoter [GO:0006361],GO:0000183; GO:0001054; GO:0003677; GO:0003682; GO:0005634; GO:0005654; GO:0005736; GO:0006361; GO:0008270; GO:1904750,RNA metabolism,,,,,,,,,,,,,,,,,,
CGI_10014965,Q9UKD2,2.00E-94,mRNA turnover protein 4 homolog (Ribosome assembly factor MRTO4),nuclear-transcribed mRNA catabolic process [GO:0000956]; ribosomal large subunit assembly [GO:0000027]; rRNA processing [GO:0006364],cytoplasm [GO:0005737]; nucleolus [GO:0005730],RNA binding [GO:0003723],cytoplasm [GO:0005737]; nucleolus [GO:0005730]; RNA binding [GO:0003723]; nuclear-transcribed mRNA catabolic process [GO:0000956]; ribosomal large subunit assembly [GO:0000027]; rRNA processing [GO:0006364],GO:0000027; GO:0000956; GO:0003723; GO:0005730; GO:0005737; GO:0006364,RNA metabolism,,,,,,,,,,,,,,,,,,
CGI_10017467,Q75QN2,7.00E-158,Integrator complex subunit 8 (Int8) (Protein kaonashi-1),snRNA processing [GO:0016180]; snRNA transcription from RNA polymerase II promoter [GO:0042795],integrator complex [GO:0032039]; nucleoplasm [GO:0005654],,integrator complex [GO:0032039]; nucleoplasm [GO:0005654]; snRNA processing [GO:0016180]; snRNA transcription from RNA polymerase II promoter [GO:0042795],GO:0005654; GO:0016180; GO:0032039; GO:0042795,RNA metabolism,,,,,,,,,,,,,,,,,,
